"","storm_id","storm_name","month","day","hour","year","latitude","longitude","max_wind","min_pressure","rad_max_wind","eye_diameter","pressure_1","pressure_2","radius_34_ne","radius_34_se","radius_34_sw","radius_34_nw","radius_50_ne","radius_50_se","radius_50_sw","radius_50_nw","radius_64_ne","radius_64_se","radius_64_sw","radius_64_nw","storm_type","distance_to_land","final"
"4271","AL1399","IRENE","10","15","18",1999,25.1,81.3,65,986,40,NA,1008,200,150,150,75,100,80,80,0,45,60,60,0,0,"*",19,"."
"4272","AL1399","IRENE","10","16","00",1999,26.1,80.6,65,986,40,NA,1008,180,150,150,75,100,90,90,0,60,60,60,0,0,"*",-42,"."
"4273","AL1399","IRENE","10","16","06",1999,27,80.2,65,985,40,28,1008,180,150,150,75,100,90,90,0,60,60,60,0,0,"*",-9,"."
"4274","AL1399","IRENE","10","16","12",1999,27.8,80.1,65,982,40,28,1008,180,150,150,75,100,120,90,0,60,90,60,0,0,"*",31,"."
"4275","AL1399","IRENE","10","16","18",1999,28.6,79.9,65,984,60,45,1008,200,220,180,75,100,120,120,0,75,90,0,0,0,"*",69,"."
"4276","AL1399","IRENE","10","17","00",1999,29.4,79.8,65,984,60,NA,1008,180,220,200,75,125,150,120,0,100,80,0,0,80,"*",121,"."
"4277","AL1399","IRENE","10","17","06",1999,30.2,79.8,65,985,60,NA,1008,180,220,200,90,125,150,120,0,100,80,0,0,80,"*",146,"."
"4278","AL1399","IRENE","10","17","12",1999,31.2,79.7,65,984,60,NA,1008,180,270,270,90,125,150,120,0,100,80,0,0,80,"*",149,"."
"4279","AL1399","IRENE","10","17","18",1999,32.2,79,70,978,30,NA,1008,180,270,270,50,90,100,100,0,60,40,0,0,40,"*",100,"."
"4280","AL1399","IRENE","10","18","00",1999,33.4,77.4,80,976,30,NA,1008,180,270,270,50,50,100,100,0,30,40,0,0,0,"*",87,"."
"4281","AL1399","IRENE","10","18","06",1999,34.8,75.2,95,964,30,NA,1008,180,270,270,90,50,125,125,40,30,75,75,0,0,"*",92,"."
"4282","AL1399","IRENE","10","18","12",1999,36.8,71.6,90,960,10,NA,1008,225,250,275,125,100,125,150,40,30,75,75,0,0,"*",354,"."
"4283","AL1399","IRENE","10","18","18",1999,39,67.4,80,968,10,NA,1008,225,250,325,150,200,125,150,100,125,50,50,0,0,"*",393,"."
"4284","AL1399","IRENE","10","19","00",1999,41.5,61,80,968,25,NA,1008,225,225,300,400,225,100,150,200,100,50,50,50,0,"*",391,"."
"4285","AL1399","IRENE","10","19","06",1999,44.9,51.5,80,968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",235,"."
"4286","AL1399","IRENE","10","19","12",1999,48,48,80,968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",359,"."
"4287","AL1399","IRENE","10","19","18",1999,51,45,80,968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",633,"."
"4288","AL1499","JOSE","10","17","18",1999,9.8,50.8,25,1006,30,NA,1012,150,0,0,0,0,0,0,0,0,0,0,0,0,"*",562,"."
"4289","AL1499","JOSE","10","18","00",1999,10.3,51.8,30,1005,40,NA,1011,180,0,0,0,0,0,0,0,0,0,0,0,0,"*",566,"."
"4290","AL1499","JOSE","10","18","06",1999,10.9,52.8,35,1004,40,NA,1011,180,45,0,0,45,0,0,0,0,0,0,0,0,"*",593,"."
"4291","AL1499","JOSE","10","18","12",1999,11.5,53.9,40,1003,40,NA,1011,180,50,0,0,50,0,0,0,0,0,0,0,0,"*",642,"."
"4292","AL1499","JOSE","10","18","18",1999,12.2,55.1,40,1002,40,NA,1011,180,45,45,45,0,0,0,0,0,0,0,0,0,"*",639,"."
"4293","AL1499","JOSE","10","19","00",1999,12.9,56.1,45,1000,40,NA,1009,180,45,45,45,45,0,0,0,0,0,0,0,0,"*",582,"."
"4294","AL1499","JOSE","10","19","06",1999,13.5,57.1,55,994,20,NA,1009,180,50,50,50,50,25,25,25,25,0,0,0,0,"*",519,"."
"4295","AL1499","JOSE","10","19","12",1999,14.1,58.1,60,994,20,NA,1009,180,100,100,30,75,40,20,0,40,0,0,0,0,"*",483,"."
"4296","AL1499","JOSE","10","19","18",1999,14.9,58.9,65,992,20,NA,1009,180,100,100,30,75,40,20,0,40,20,0,0,0,"*",509,"."
"4297","AL1499","JOSE","10","20","00",1999,15.7,59.5,70,987,20,NA,1010,150,100,100,30,75,40,40,0,30,20,0,0,0,"*",568,"."
"4298","AL1499","JOSE","10","20","06",1999,16.3,60.2,80,979,20,30,1010,150,100,100,30,75,50,50,20,30,30,20,0,0,"*",617,"."
"4299","AL1499","JOSE","10","20","12",1999,16.8,61.1,85,980,20,30,1010,150,100,100,30,75,50,50,20,30,30,20,0,0,"*",515,"."
"4300","AL1499","JOSE","10","20","18",1999,17.2,62,80,983,20,30,1010,150,120,100,30,75,50,50,20,20,30,30,0,0,"*",410,"."
"4301","AL1499","JOSE","10","21","00",1999,17.6,62.7,75,990,20,20,1010,150,120,100,30,75,50,50,20,20,30,30,0,0,"*",327,"."
"4302","AL1499","JOSE","10","21","06",1999,18.1,63.8,65,992,30,NA,1010,150,120,100,30,75,90,0,0,0,30,0,0,0,"*",202,"."
"4303","AL1499","JOSE","10","21","12",1999,18.5,64.8,60,996,30,NA,1010,150,120,100,20,75,90,0,0,0,0,0,0,0,"*",97,"."
"4304","AL1499","JOSE","10","21","18",1999,19,65.3,55,994,30,NA,1009,150,120,75,20,75,90,0,0,0,0,0,0,0,"*",88,"."
"4305","AL1499","JOSE","10","22","00",1999,19.4,65.8,50,993,30,NA,1009,150,120,75,20,75,90,0,0,0,0,0,0,0,"*",102,"."
"4306","AL1499","JOSE","10","22","06",1999,19.9,66.1,50,992,60,NA,1006,150,125,75,0,100,90,0,0,0,0,0,0,0,"*",156,"."
"4307","AL1499","JOSE","10","22","12",1999,20.5,65.9,50,992,60,NA,1006,150,125,75,0,100,90,0,0,0,0,0,0,0,"*",222,"."
"4308","AL1499","JOSE","10","22","18",1999,21.1,65.6,50,993,60,NA,1006,150,125,75,0,100,90,0,0,0,0,0,0,0,"*",292,"."
"4309","AL1499","JOSE","10","23","00",1999,22,65.2,50,994,50,NA,1006,150,125,125,0,0,75,0,0,0,0,0,0,0,"*",398,"."
"4310","AL1499","JOSE","10","23","06",1999,23,64.8,50,995,30,NA,1006,150,125,125,0,0,75,0,0,0,0,0,0,0,"*",515,"."
"4311","AL1499","JOSE","10","23","12",1999,24,64.3,55,995,30,NA,1006,150,125,125,0,0,75,0,0,0,0,0,0,0,"*",636,"."
"4312","AL1499","JOSE","10","23","18",1999,25.2,63.8,55,995,30,NA,1006,150,150,150,0,0,50,50,0,0,0,0,0,0,"*",778,"."
"4313","AL1499","JOSE","10","24","00",1999,26.6,63.1,55,995,30,NA,1006,150,150,150,0,0,50,50,0,0,0,0,0,0,"*",948,"."
"4314","AL1499","JOSE","10","24","06",1999,28,62.2,60,990,30,NA,1006,150,150,150,0,0,75,75,0,0,0,0,0,0,"*",1125,"."
"4315","AL1499","JOSE","10","24","12",1999,29.7,61.1,65,987,30,NA,1006,150,175,150,25,25,75,75,0,0,30,30,0,0,"*",1340,"."
"4316","AL1499","JOSE","10","24","18",1999,32.2,59.8,65,987,30,NA,1005,120,175,150,25,25,75,75,0,0,30,30,0,0,"*",1352,"."
"4317","AL1499","JOSE","10","25","00",1999,34.9,58.1,60,990,30,NA,1005,120,175,150,25,25,75,75,0,0,0,0,0,0,"*",1149,"."
"4318","AL1499","JOSE","10","25","06",1999,37.9,55.8,55,994,30,NA,1005,120,175,150,25,25,75,75,0,0,0,0,0,0,"*",927,"."
"4319","AL1499","JOSE","10","25","12",1999,40,51.8,50,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"E",752,"."
"4320","AL1599","KATRINA","10","28","18",1999,11.4,80.9,30,1001,75,NA,1010,240,0,0,0,0,0,0,0,0,0,0,0,0,"*",252,"."
"4321","AL1599","KATRINA","10","29","00",1999,11.6,81.6,30,1001,40,NA,1008,150,0,0,0,0,0,0,0,0,0,0,0,0,"*",233,"."
"4322","AL1599","KATRINA","10","29","06",1999,12,82,30,1001,40,NA,1008,150,0,0,0,0,0,0,0,0,0,0,0,0,"*",180,"."
"4323","AL1599","KATRINA","10","29","12",1999,12.6,82.6,30,1000,40,NA,1008,150,0,0,0,0,0,0,0,0,0,0,0,0,"*",100,"."
"4324","AL1599","KATRINA","10","29","18",1999,13.2,82.9,35,1000,40,NA,1008,150,0,0,40,40,0,0,0,0,0,0,0,0,"*",65,"."
"4325","AL1599","KATRINA","10","30","00",1999,13.8,83.4,35,999,25,NA,1008,150,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"*",11,"."
"4326","AL1599","KATRINA","10","30","06",1999,14.1,84,30,1000,25,NA,1008,150,0,0,0,0,0,0,0,0,0,0,0,0,"*",-58,"."
"4327","AL1599","KATRINA","10","30","12",1999,14.3,84.5,25,1001,25,NA,1008,180,0,0,0,0,0,0,0,0,0,0,0,0,"*",-117,"."
"4328","AL1599","KATRINA","10","30","18",1999,14.7,85.2,25,1003,150,NA,1008,180,0,0,0,0,0,0,0,0,0,0,0,0,"*",-130,"."
"4329","AL1599","KATRINA","10","31","00",1999,16,86.6,25,1005,90,NA,1010,180,0,0,0,0,0,0,0,0,0,0,0,0,"*",30,"."
"4330","AL1599","KATRINA","10","31","06",1999,17.2,87.4,25,1007,90,NA,1010,180,0,0,0,0,0,0,0,0,0,0,0,0,"*",85,"."
"4331","AL1599","KATRINA","10","31","12",1999,18.4,88,25,1008,90,NA,1010,180,0,0,0,0,0,0,0,0,0,0,0,0,"*",-24,"."
"4332","AL1599","KATRINA","10","31","18",1999,19.4,88.7,25,1009,90,NA,1014,180,0,0,0,0,0,0,0,0,0,0,0,0,"*",-130,"."
"4333","AL1599","KATRINA","11","01","00",1999,19.9,89.6,20,1010,90,NA,1014,120,0,0,0,0,0,0,0,0,0,0,0,0,"*",-96,"."
"4334","AL1599","KATRINA","11","01","06",1999,20.4,89.8,20,1011,90,NA,1014,120,0,0,0,0,0,0,0,0,0,0,0,0,"*",-64,"."
"4335","AL1599","KATRINA","11","01","12",1999,21.2,89.8,20,1011,90,NA,1014,120,0,0,0,0,0,0,0,0,0,0,0,0,"*",7,"."
"4336","AL1699","LENNY","11","13","18",1999,16.7,81.6,30,1003,120,NA,1008,210,0,0,0,0,0,0,0,0,0,0,0,0,"*",255,"."
"4337","AL1699","LENNY","11","14","00",1999,16.5,81.1,30,1003,120,NA,1010,240,0,0,0,0,0,0,0,0,0,0,0,0,"*",280,"."
"4338","AL1699","LENNY","11","14","06",1999,16.4,80.5,30,1002,120,NA,1010,240,0,0,0,0,0,0,0,0,0,0,0,0,"*",307,"."
"4339","AL1699","LENNY","11","14","12",1999,16.4,79.9,40,1000,120,NA,1010,240,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"*",262,"."
"4340","AL1699","LENNY","11","14","18",1999,16.3,79.3,55,992,30,NA,1010,240,75,75,75,75,25,25,25,25,0,0,0,0,"*",236,"."
"4341","AL1699","LENNY","11","15","00",1999,16,78.6,70,988,20,NA,1010,240,40,60,60,75,25,30,30,30,0,20,20,20,"*",222,"."
"4342","AL1699","LENNY","11","15","06",1999,15.5,77.7,75,977,10,15,1010,240,40,60,60,75,25,30,30,30,15,20,20,20,"*",250,"."
"4343","AL1699","LENNY","11","15","12",1999,15.1,76.4,85,971,10,NA,1010,240,40,60,60,75,25,30,30,30,15,20,20,20,"*",300,"."
"4344","AL1699","LENNY","11","15","18",1999,14.8,74.8,75,983,10,50,1010,240,100,75,125,50,75,50,50,25,25,25,25,0,"*",365,"."
"4345","AL1699","LENNY","11","16","00",1999,15.1,73.4,75,982,20,NA,1010,240,125,125,125,50,75,60,60,25,25,25,25,0,"*",325,"."
"4346","AL1699","LENNY","11","16","06",1999,15.1,72,75,974,40,45,1010,240,125,125,125,75,75,75,75,60,0,45,45,0,"*",285,"."
"4347","AL1699","LENNY","11","16","12",1999,15.1,70.5,85,971,40,45,1010,240,125,125,125,75,75,75,75,60,0,45,45,0,"*",294,"."
"4348","AL1699","LENNY","11","16","18",1999,15.5,69,85,967,40,45,1010,240,125,150,125,90,60,75,75,60,25,50,50,25,"*",291,"."
"4349","AL1699","LENNY","11","17","00",1999,15.9,67.6,100,959,20,25,1007,240,125,150,125,75,60,75,75,40,25,50,50,25,"*",236,"."
"4350","AL1699","LENNY","11","17","06",1999,16.4,66.5,105,952,20,20,1007,240,125,150,125,75,90,75,75,40,50,50,50,25,"*",170,"."
"4351","AL1699","LENNY","11","17","12",1999,16.8,65.5,115,946,20,20,1007,240,125,150,125,75,90,75,75,40,50,50,50,25,"*",140,"."
"4352","AL1699","LENNY","11","17","18",1999,17.4,64.8,135,933,20,20,1007,240,100,180,125,90,75,120,60,40,50,60,45,25,"*",134,"."
"4353","AL1699","LENNY","11","18","00",1999,17.6,64.2,130,940,20,20,1006,180,100,160,135,70,70,105,75,60,40,50,40,30,"*",177,"."
"4354","AL1699","LENNY","11","18","06",1999,17.8,63.9,125,944,10,18,1006,180,100,160,135,75,75,105,75,60,40,50,40,40,"*",198,"."
"4355","AL1699","LENNY","11","18","12",1999,17.9,63.6,120,953,10,20,1006,180,100,160,135,75,75,105,75,60,40,50,40,40,"*",226,"."
"4356","AL1699","LENNY","11","18","18",1999,18,63.3,110,966,10,20,1006,180,100,150,100,75,75,100,75,60,40,50,40,40,"*",256,"."
"4357","AL1699","LENNY","11","19","00",1999,18.1,63.1,85,975,10,30,1006,180,75,125,90,60,50,50,50,50,30,30,30,30,"*",275,"."
"4358","AL1699","LENNY","11","19","06",1999,18,62.9,75,979,10,30,1006,180,75,125,90,60,50,50,50,50,25,25,25,25,"*",298,"."
"4359","AL1699","LENNY","11","19","12",1999,17.9,62.8,70,986,10,30,1006,180,75,125,90,60,50,50,50,50,25,25,25,25,"*",310,"."
"4360","AL1699","LENNY","11","19","18",1999,17.6,62.5,60,994,10,30,1006,180,60,100,60,60,30,30,30,30,0,0,0,0,"*",347,"."
"4361","AL1699","LENNY","11","20","00",1999,17.3,61.8,55,994,20,NA,1007,180,60,100,60,60,30,30,30,30,0,0,0,0,"*",427,"."
"4362","AL1699","LENNY","11","20","06",1999,17,61.1,55,995,60,NA,1008,150,90,120,30,30,75,75,0,0,0,0,0,0,"*",508,"."
"4363","AL1699","LENNY","11","20","12",1999,16.5,60.4,50,996,60,NA,1006,150,75,75,25,25,25,25,0,0,0,0,0,0,"*",597,"."
"4364","AL1699","LENNY","11","20","18",1999,15.9,59.8,45,998,60,NA,1006,150,75,75,25,25,0,0,0,0,0,0,0,0,"*",581,"."
"4365","AL1699","LENNY","11","21","00",1999,16,59,40,998,60,NA,1006,150,50,100,25,50,0,0,0,0,0,0,0,0,"*",617,"."
"4366","AL1699","LENNY","11","21","06",1999,16.5,58.1,30,998,60,NA,1002,150,0,0,0,0,0,0,0,0,0,0,0,0,"*",707,"."
"4367","AL1699","LENNY","11","21","12",1999,17.2,57.1,30,999,60,NA,1004,150,0,0,0,0,0,0,0,0,0,0,0,0,"*",826,"."
"4368","AL1699","LENNY","11","21","18",1999,18,56.7,25,1000,60,NA,1008,150,0,0,0,0,0,0,0,0,0,0,0,0,"*",924,"."
"4369","AL1699","LENNY","11","22","00",1999,18.4,56.1,25,1001,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",995,"."
"4370","AL1699","LENNY","11","22","06",1999,18.5,55.7,25,1002,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",1028,"."
"4371","AL1699","LENNY","11","22","12",1999,18.5,55.3,25,1004,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",1052,"."
"4372","AL1699","LENNY","11","22","18",1999,18.5,54.7,20,1005,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",1091,"."
"4373","AL1699","LENNY","11","23","00",1999,18.5,53.8,20,1006,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",1154,"."
"4374","AL1699","LENNY","11","23","06",1999,18.5,52.8,20,1006,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",1229,"."
"4375","AL0300","ALBERTO","08","03","18",2000,10.8,18,25,1007,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"*",203,"."
"4376","AL0300","ALBERTO","08","04","00",2000,11.5,20.1,30,1005,30,NA,1014,240,0,0,0,0,0,0,0,0,0,0,0,0,"*",367,"."
"4377","AL0300","ALBERTO","08","04","06",2000,12,22.3,35,1004,30,NA,1014,240,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"*",598,"."
"4378","AL0300","ALBERTO","08","04","12",2000,12.3,23.8,35,1003,30,NA,1014,240,40,25,25,40,0,0,0,0,0,0,0,0,"*",735,"."
"4379","AL0300","ALBERTO","08","04","18",2000,12.7,25.2,40,1002,30,NA,1014,240,60,30,30,60,0,0,0,0,0,0,0,0,"*",863,"."
"4380","AL0300","ALBERTO","08","05","00",2000,13.2,26.7,40,1001,30,NA,1014,240,60,30,30,60,0,0,0,0,0,0,0,0,"*",1008,"."
"4381","AL0300","ALBERTO","08","05","06",2000,13.7,28.2,45,1000,30,NA,1014,240,60,40,40,60,0,0,0,0,0,0,0,0,"*",1159,"."
"4382","AL0300","ALBERTO","08","05","12",2000,14.1,29.8,45,999,30,NA,1014,240,60,40,40,60,0,0,0,0,0,0,0,0,"*",1326,"."
"4383","AL0300","ALBERTO","08","05","18",2000,14.5,31.4,55,994,30,NA,1014,240,75,75,75,75,50,50,50,50,0,0,0,0,"*",1495,"."
"4384","AL0300","ALBERTO","08","06","00",2000,14.5,33.2,65,987,20,NA,1014,240,75,60,60,75,50,40,40,50,20,15,15,20,"*",1688,"."
"4385","AL0300","ALBERTO","08","06","06",2000,14.6,34.4,65,985,20,18,1014,240,75,60,60,75,50,40,40,50,20,15,15,20,"*",1817,"."
"4386","AL0300","ALBERTO","08","06","12",2000,14.7,35.4,70,983,15,18,1013,210,75,60,60,75,50,40,40,50,20,20,20,20,"*",1924,"."
"4387","AL0300","ALBERTO","08","06","18",2000,15.2,36.6,75,981,15,NA,1013,180,90,60,60,75,50,40,40,50,20,20,20,20,"*",2024,"."
"4388","AL0300","ALBERTO","08","07","00",2000,15.7,38.1,75,979,15,NA,1013,180,90,60,60,75,50,40,40,50,20,20,20,20,"*",1935,"."
"4389","AL0300","ALBERTO","08","07","06",2000,16,39.6,80,978,15,NA,1013,180,90,60,60,90,50,40,40,50,20,20,20,20,"*",1843,"."
"4390","AL0300","ALBERTO","08","07","12",2000,16.2,41,80,977,15,NA,1013,180,90,60,60,90,50,40,40,50,20,20,20,20,"*",1760,"."
"4391","AL0300","ALBERTO","08","07","18",2000,16.5,42.2,80,978,15,NA,1013,180,90,60,60,90,50,40,40,50,20,20,20,20,"*",1706,"."
"4392","AL0300","ALBERTO","08","08","00",2000,16.7,43.6,75,979,30,NA,1013,180,90,75,75,90,60,40,40,60,30,20,0,30,"*",1627,"."
"4393","AL0300","ALBERTO","08","08","06",2000,17,44.9,70,982,30,NA,1013,200,100,70,70,100,50,30,30,50,30,20,0,30,"*",1572,"."
"4394","AL0300","ALBERTO","08","08","12",2000,17.7,45.7,70,985,30,NA,1013,200,100,70,70,100,60,30,30,60,30,20,0,30,"*",1594,"."
"4395","AL0300","ALBERTO","08","08","18",2000,18.6,46.5,65,987,25,NA,1013,200,100,70,70,100,60,30,30,60,30,20,0,30,"*",1645,"."
"4396","AL0300","ALBERTO","08","09","00",2000,19.6,47.2,60,989,25,NA,1013,200,80,80,80,80,50,50,50,50,0,0,0,0,"*",1712,"."
"4397","AL0300","ALBERTO","08","09","06",2000,20.6,48.5,60,992,25,NA,1013,200,80,80,80,80,50,50,50,50,0,0,0,0,"*",1725,"."
"4398","AL0300","ALBERTO","08","09","12",2000,21.9,49.9,55,994,25,NA,1013,200,80,40,40,80,50,25,25,50,0,0,0,0,"*",1697,"."
"4399","AL0300","ALBERTO","08","09","18",2000,23.4,51.3,60,991,25,NA,1013,200,100,50,50,100,60,30,30,60,0,0,0,0,"*",1599,"."
"4400","AL0300","ALBERTO","08","10","00",2000,24.8,52.6,65,988,25,NA,1013,200,100,50,50,100,60,40,40,40,25,25,25,25,"*",1535,"."
"4401","AL0300","ALBERTO","08","10","06",2000,26.1,54,65,987,25,NA,1013,200,100,50,50,100,60,40,40,40,25,25,25,25,"*",1483,"."
"4402","AL0300","ALBERTO","08","10","12",2000,27.5,55.3,65,986,25,NA,1013,200,125,75,50,100,60,40,40,40,25,25,25,25,"*",1476,"."
"4403","AL0300","ALBERTO","08","10","18",2000,28.8,56.7,65,984,25,NA,1013,200,125,75,50,100,60,40,40,40,25,25,25,25,"*",1484,"."
"4404","AL0300","ALBERTO","08","11","00",2000,29.9,57.7,70,982,25,NA,1013,200,125,75,50,100,60,40,40,40,25,25,25,25,"*",1521,"."
"4405","AL0300","ALBERTO","08","11","06",2000,31.1,58.4,75,979,25,NA,1013,200,150,125,100,100,90,80,75,75,60,60,60,60,"*",1514,"."
"4406","AL0300","ALBERTO","08","11","12",2000,32.2,58.6,80,976,25,60,1013,200,150,125,100,100,90,80,75,75,60,60,60,60,"*",1394,"."
"4407","AL0300","ALBERTO","08","11","18",2000,33.3,58.5,85,973,25,45,1013,200,150,125,100,100,90,80,75,75,60,60,60,60,"*",1287,"."
"4408","AL0300","ALBERTO","08","12","00",2000,34.3,58,90,970,25,24,1013,200,150,150,100,100,90,90,75,75,60,60,60,60,"*",1211,"."
"4409","AL0300","ALBERTO","08","12","06",2000,35.1,56.7,100,960,25,24,1013,200,150,150,100,100,90,90,75,75,60,60,60,60,"*",1186,"."
"4410","AL0300","ALBERTO","08","12","12",2000,35.9,55.3,110,950,25,24,1013,200,150,150,100,100,90,90,75,75,60,60,60,60,"*",1147,"."
"4411","AL0300","ALBERTO","08","12","18",2000,36.8,53.8,110,954,25,24,1013,200,200,200,125,125,90,90,75,75,60,60,60,60,"*",1100,"."
"4412","AL0300","ALBERTO","08","13","00",2000,37.4,52,105,958,25,25,1013,200,175,200,150,125,75,90,90,75,50,60,60,50,"*",1037,"."
"4413","AL0300","ALBERTO","08","13","06",2000,38,50.3,95,966,25,NA,1013,200,150,200,200,150,75,90,90,75,50,60,60,50,"*",994,"."
"4414","AL0300","ALBERTO","08","13","12",2000,38.4,48.3,85,973,25,NA,1013,200,150,200,200,150,75,90,90,75,50,50,50,50,"*",1003,"."
"4415","AL0300","ALBERTO","08","13","18",2000,38.8,46.3,75,980,25,NA,1013,175,100,150,150,100,60,90,90,60,40,50,50,40,"*",1039,"."
"4416","AL0300","ALBERTO","08","14","00",2000,39,44.2,65,987,25,NA,1013,175,100,150,150,100,60,90,90,60,40,50,50,40,"*",1122,"."
"4417","AL0300","ALBERTO","08","14","06",2000,39.1,42.2,60,991,25,NA,1013,175,100,150,150,100,60,90,90,60,0,0,0,0,"*",1225,"."
"4418","AL0300","ALBERTO","08","14","12",2000,39.1,40.6,55,994,25,NA,1012,175,100,150,150,100,40,60,60,40,0,0,0,0,"*",1322,"."
"4419","AL0300","ALBERTO","08","14","18",2000,39.1,39.3,50,997,25,NA,1012,225,100,175,175,100,30,40,40,30,0,0,0,0,"*",1405,"."
"4420","AL0300","ALBERTO","08","15","00",2000,38.9,38.5,45,1000,40,NA,1012,225,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"*",1472,"."
"4421","AL0300","ALBERTO","08","15","06",2000,38.3,38.5,45,1001,75,NA,1012,225,100,200,225,100,0,0,0,0,0,0,0,0,"*",1517,"."
"4422","AL0300","ALBERTO","08","15","12",2000,37.3,38.5,45,1002,75,NA,1012,225,100,150,200,150,0,0,0,0,0,0,0,0,"*",1595,"."
"4423","AL0300","ALBERTO","08","15","18",2000,36.6,38.9,40,1002,75,NA,1014,250,100,150,150,150,0,0,0,0,0,0,0,0,"*",1628,"."
"4424","AL0300","ALBERTO","08","16","00",2000,36.1,39.4,40,1003,75,NA,1014,250,100,100,150,150,0,0,0,0,0,0,0,0,"*",1641,"."
"4425","AL0300","ALBERTO","08","16","06",2000,35.4,40.2,40,1003,75,NA,1014,250,100,100,150,150,0,0,0,0,0,0,0,0,"*",1657,"."
"4426","AL0300","ALBERTO","08","16","12",2000,34.6,41.3,40,1003,75,NA,1016,250,100,100,100,150,0,0,0,0,0,0,0,0,"*",1673,"."
"4427","AL0300","ALBERTO","08","16","18",2000,33.9,42.4,40,1002,30,NA,1016,300,100,100,100,150,0,0,0,0,0,0,0,0,"*",1687,"."
"4428","AL0300","ALBERTO","08","17","00",2000,33.4,43.5,45,1001,30,NA,1016,300,100,100,100,150,0,0,0,0,0,0,0,0,"*",1688,"."
"4429","AL0300","ALBERTO","08","17","06",2000,33,44.2,45,1000,30,NA,1016,300,100,100,100,150,0,0,0,0,0,0,0,0,"*",1701,"."
"4430","AL0300","ALBERTO","08","17","12",2000,33,44.9,50,998,30,NA,1016,300,125,100,100,125,NA,NA,NA,NA,0,0,0,0,"*",1675,"."
"4431","AL0300","ALBERTO","08","17","18",2000,33,45.8,50,997,20,NA,1016,300,125,100,100,125,30,30,30,30,0,0,0,0,"*",1645,"."
"4432","AL0300","ALBERTO","08","18","00",2000,33.2,46.5,55,995,20,NA,1016,300,125,100,125,125,30,30,30,30,0,0,0,0,"*",1602,"."
"4433","AL0300","ALBERTO","08","18","06",2000,33.6,47.1,55,993,20,NA,1016,300,125,100,125,125,30,30,30,30,0,0,0,0,"*",1542,"."
"4434","AL0300","ALBERTO","08","18","12",2000,34.2,47.6,60,991,20,30,1016,300,125,100,125,125,50,50,50,50,0,0,0,0,"*",1465,"."
"4435","AL0300","ALBERTO","08","18","18",2000,34.7,48,65,987,20,28,1016,300,120,120,120,120,50,50,50,50,35,35,35,35,"*",1401,"."
"4436","AL0300","ALBERTO","08","19","00",2000,34.9,48.1,75,979,20,40,1016,300,100,100,100,120,50,50,50,50,35,35,35,35,"*",1377,"."
"4437","AL0300","ALBERTO","08","19","06",2000,35.3,48.2,80,976,20,40,1016,300,100,100,100,120,60,60,60,60,40,40,40,40,"*",1332,"."
"4438","AL0300","ALBERTO","08","19","12",2000,35.6,48.2,85,973,20,40,1016,300,100,100,100,120,60,60,60,60,40,40,40,40,"*",1300,"."
"4439","AL0300","ALBERTO","08","19","18",2000,36,48.2,90,970,20,40,1016,300,110,110,110,110,60,60,60,60,45,45,45,45,"*",1257,"."
"4440","AL0300","ALBERTO","08","20","00",2000,36.4,48.1,90,970,30,50,1016,300,120,120,120,120,60,60,60,60,40,40,40,40,"*",1218,"."
"4441","AL0300","ALBERTO","08","20","06",2000,36.7,48,90,971,30,50,1018,300,120,120,120,120,60,60,60,60,40,40,40,40,"*",1189,"."
"4442","AL0300","ALBERTO","08","20","12",2000,37.1,47.9,85,972,30,45,1018,300,120,120,120,120,65,65,65,65,45,45,45,45,"*",1150,"."
"4443","AL0300","ALBERTO","08","20","18",2000,37.4,47.7,85,973,30,45,1018,300,120,120,120,120,65,65,65,65,45,45,45,45,"*",1125,"."
"4444","AL0300","ALBERTO","08","21","00",2000,37.9,47.5,85,974,30,45,1018,300,120,120,120,120,65,65,65,65,45,45,45,45,"*",1081,"."
"4445","AL0300","ALBERTO","08","21","06",2000,38.3,47.3,80,976,35,45,1018,300,120,120,120,120,65,65,65,65,45,45,45,45,"*",1047,"."
"4446","AL0300","ALBERTO","08","21","12",2000,38.9,47.2,80,977,35,45,1018,240,120,120,120,120,65,65,65,65,45,45,45,45,"*",991,"."
